#;feature;luisfer81567047;gabrielmoreno10;AlcaldiadeMed;QuinteroCalle;MedellinFuturo;estebanrestre;camivillamizar;JuanJoseAuxT;JuanDav60925142;monpabon;sanchezc_v;diamaov;oscarhurtadop;fonvalmed;Karen_delgadom;EducacionMed;soyalejangu;Juanparal;LinaGaviriaH;IUColmayor;ITM_Medellin;IUPascualBravo;bppiloto;CasadelaMemoria;casanes2;SapienciaMed;Metroparquesofi;FFerrocarrilAnt;ParqueExplora;PlanetarioMed;Exploratoriomed;FeriasCTI;AndreeSecSalud;Ale_Gomezl;julymartilo;Metrosalud;saviasaludeps;hospinfantilCM;seguridadmed;acevedossa;NataliaUrregoA;Dmonvel;sttmed;CadenaGaitan;Isvimed;1jorgetorresram;AeropuertoEOH;EDUMedellin;WilderWiler;metrodemedellin;Metroplus_SA;TerminalesMed;ParqueArvi;jbotanicomed;paolavargasdllo;plazamayormed;Ruta_N;juanandresvas;TelemedRadio;mabel_lopez5;infocreame;FNGSA;BureauMedellin;jorgeMejiaMa;AlejandroAriasG;AnaPiedadJaram1;JuventudMed;alejandromattah;Buen_Comienzo;GerenteEPM;AgenciaAPPMed;RodrigoForonda5;acimedellin;Emvarias;PatrimonioMDE;EnCicla;renehoyos;ConcejoMedellin;personeriamed;ContraloriaMed
75;reducir sentir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7694418698900443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76;responsable homicidio;0.0;0.0;0.0;0.08548364621053875;0.0;0.022862624121569083;0.0;0.057196270715395944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3346949988444057;0.32032699813466736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77;rotacion picoycedula;0.0;0.0;0.0;0.0;0.0;0.015890844144893796;0.0;0.019877355695797787;0.0;0.0;0.02612900205755138;0.0;0.0;0.048445907495669384;0.058320098848385495;0.0;0.02867969186557582;0.0;0.021265786949141365;0.0;0.0;0.026091434049325398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1170654625669923;0.0;0.0;0.0;0.0;0.05954280483345594;0.038874657115988365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5607765658685329;0.0;0.0;0.0;0.0;0.0;0.0;0.122483824645634;0.5533427728569386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04601421198772345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34969066880401684;0.0054875717794461085;0.0;0.0
78;salud mental;0.0;0.059307718451226656;0.23175033045985188;0.0;0.0;0.04266730072482812;0.0;0.04002838546620744;0.0;0.0;0.0;0.03975951461041822;0.0;0.005003016650433256;0.0;0.11949219174682624;0.04812854128320241;0.08617996387126844;0.0428243640788916;0.0;0.0;0.08757016404964768;0.02602559987547247;0.0;0.0;0.012582463770431122;0.0;0.0;0.12763587780545288;0.04020308258950931;0.0;0.0;0.0;0.03143235973050538;0.039833821018735796;0.197363478770535;0.046577693710637406;0.17666501343535293;0.0009294992474121993;0.008302906359680583;0.08687382723139792;0.0;0.0;0.056441417317595256;0.0;0.09037055657694536;0.0;0.01368816943047815;0.0;0.024390280693233967;0.0;0.0;0.0;0.024627421814154393;0.0;0.020077550316058367;0.028344010150735306;0.0;0.0012988967626094859;0.0012793650172231317;0.0;0.0;0.0;0.04297365622357068;0.06177463584044574;0.0;0.32231461903445974;0.44219067458711786;0.01328297102490547;0.0;0.0;0.0;0.02375278842137507;0.0;0.0;0.0;0.0;0.09208914313637306;0.028668960912355306;0.0
79;salvar vida;1.0;0.0;0.05884557561871856;0.164565562312604;0.0;0.09682882837649161;0.08466436569024995;0.1431419684423035;0.0;0.09669773426461828;0.1157918076053701;0.09843264218675304;0.16294898889155196;0.008257313209711147;0.2261420449273696;0.0;0.0714911064109191;0.13038407694611145;0.09424025860490617;0.020834852099146973;0.0;0.057812661672521824;0.021477195126243017;0.019741340242073416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0324237926522564;0.005478700143555596;0.03972461977991292;0.01464284574221814;0.1666170005658724;0.008437592402125552;0.00978833702502954;0.10753678000160131;0.09493931525128455;0.0007542302444447863;0.07762890760967835;0.023251287872347304;0.01864420115729421;0.0012869326154405435;0.039535772668118356;0.03194238812625343;0.0;0.0;0.06011354901251282;0.01721450242485815;0.0;0.011308174778115241;0.033137331539576625;0.14034254877819688;0.0;0.0005359465171386918;0.006334648709900286;0.0;0.02024465113413079;0.0;0.053194946768827925;0.15293548438607577;0.0;0.07599565700328254;0.10732662598448278;0.0;0.0;0.05440128978152012;0.08623891260599621;0.09800797563921226;0.029316788038688618;0.0;0.0;0.14087903532829604;0.006079603177215916;0.01774393877165466;0.0
80;secretario mujer;0.0;0.0;0.07453134164590887;0.06252955478255319;0.0;0.10034127725167136;0.0;0.05578388384366278;0.0;0.0;0.07332852709565457;0.0;0.07739413690560738;0.002614591774485473;0.12275230429406575;0.017841995481976562;0.05030424519820386;0.07506318700863567;0.059680382399444176;0.013194275556118013;0.04811280586708945;0.05491732207480652;0.0;0.0;0.07902198115724139;0.013151267955137326;0.0;0.0;0.0667028993818101;0.0;0.0;0.0;0.0;0.04927994145108283;0.6939092155722618;0.005031353975962676;0.0;0.0;0.0019430365769131837;0.0012397497743665755;0.09080105463075563;0.0721476964025615;0.00047763822035339505;0.058992913983649045;0.009816369154353494;0.0708418931190126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014322460591434185;0.010492589086953856;0.0;0.0;0.0027152296533975956;0.0;0.0;0.0;0.0;0.0449163278607055;0.0;0.0;0.09625291648800256;0.21749665547076816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007700170772541417;0.00749124324601223;0.0
81;secretario salud;0.0;0.0;0.1257778325481187;0.1582857298097511;0.0;0.11288949578451461;0.07540145186940193;0.25888483390439426;0.0;0.05167096803896678;0.1701534766816797;0.07013070088425404;0.06530451872292303;0.002206170445416729;0.0;0.11291193764084355;0.07640333462871249;0.21534812184950813;0.07553670353380476;0.0;0.0;0.030892514868587823;0.0;0.0;0.0666780799467983;0.0;0.0;0.16143696080991873;0.1125666856874546;0.0;0.0;0.0;1.0;0.04851233119801818;0.005855147324094573;0.06792662350134218;0.007824485445286362;0.0;0.01475566060049209;0.021967898052312435;0.11492574391185666;0.08117015541342175;0.0008060541883655788;0.08296287052647684;0.0;0.039850527189161315;0.0018338121238362468;0.0060360452421765335;0.0;0.0;0.0;0.018355432410705082;0.03679465755288234;0.0;0.012085171219008385;0.04426779003405817;0.0;0.0;0.001718315877922389;0.0033849545029836893;0.0;0.0;0.0;0.1137000536870851;0.05448128015155426;0.0;0.06091304818018418;0.27528275998517227;0.008367665279345717;0.0;0.0;0.0;0.04189688219961158;0.04177490001594294;0.0;0.0;0.056459617594724565;0.019492017089037503;0.06321047748278874;0.020543646931533783
82;secretario seguridad;0.0;0.0;0.0;0.10138159386892791;0.0;0.05422906897916383;0.021732494274010885;0.22045865347347107;0.6145647985995567;0.0;0.11145973760234257;0.0;0.0;0.0;0.04975576870686575;0.0;0.012234033748446513;0.0;0.018142897520830484;0.0;0.019501789838718038;0.0;0.0;0.03040442530510108;0.09609105360170617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016875929115366613;0.0;0.0;0.0;0.21382801134674345;0.22914620415825465;0.05520722765893245;0.029243965036610402;0.0017424301123079003;0.0;0.0;0.028714677651525727;0.0;0.0;0.0;0.0;0.0;0.013226181985645565;0.0;0.0;0.0;0.012759031418978379;0.0;0.0;0.0;0.0;0.0;0.0;0.03419871570224318;0.0;0.03925700631684093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09030390856727062;0.0;0.0;0.0;0.0046817196406038495;0.0;0.0
83;seguir trabajar;0.0;0.0;0.014332577140792753;0.08016400865362786;0.0;0.06860763401363308;0.10997902353275515;0.05363695331024586;0.0;0.0;0.09870890870965685;0.06393200836733406;0.13890893666367757;0.0020111720772466326;0.03147413033053567;0.013724254572312092;0.038694565743252606;0.10393093751207634;0.057383488988823034;0.05074589241218041;0.061681478451143884;0.014080998009175656;0.0;0.07693201166808537;0.18235367013280157;0.007587072430350704;0.0;0.0;0.025654293342693583;0.0;0.0;0.030048468429290442;0.0;0.012635553432845259;0.026688121107886573;0.030961372175788374;0.003566448521480881;0.0;0.0007473023029236922;0.0066754019014256104;0.06984514655021394;0.11099356607671848;0.0011022133487621354;0.0907559662025446;0.03020342637934904;0.16347703537958955;0.0;0.0;0.0;0.0032682316099688813;0.008069778881953146;0.008366518826070295;0.08385615446887057;0.0;0.011016990529860542;0.024213036691577317;0.07975843381850867;0.0;0.0;0.0020571774023758235;0.02499309409825729;0.25640359692149195;0.10816583314095303;0.05182518278040718;0.049665804199801954;0.0;0.0;0.08365038180069635;0.0030512265807073513;0.0;0.0;0.0;0.01909685622400627;0.06664439598429915;0.04534454825416108;0.00935342505140871;0.0;0.017769162205996957;0.011524689542180715;0.20600624976770895
84;seguridad convivencia;0.0;0.0;0.0;0.025810707702838068;0.0;0.02761232280936209;0.0;0.20723630175880084;0.0;0.0;0.13620719571365794;0.05146107363326011;0.0;0.0;0.0;0.0;0.012458635026632315;0.0;0.018475978012266105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010170791786620623;0.008592874840253258;0.0;0.0;0.0;0.22015973866317706;0.23488825396900756;0.028110381023028416;0.05956169397832326;0.001774418909986628;0.0;0.0;0.02924184256179458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025986541971501607;0.0;0.0;0.0;0.0;0.0;0.0;0.03482656056657601;0.055621164113308974;0.0;0.0;0.0;0.0;0.0;0.0;0.021330948126026383;0.0;0.030743433513329133;0.10728873553562589;0.0;0.015057787408401253;0.0;0.014303010151506099;0.03710647685103251;0.0
85;sentir norte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3048242151345573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02659557215769384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86;ser mas;0.0;0.12914523127247374;0.09057762984012659;0.10132254417334173;0.0;0.02322749282798513;0.049645339852962794;0.038739384151328916;0.0;0.0;0.07638501798398194;0.25973440778369167;0.07166230325708363;0.0018157157259713476;0.056830615389870734;0.0;0.04192082755594467;0.11468157397681872;0.13469731000241222;0.009162827579367469;0.011137389156499365;0.025425064132387664;0.11334383458661743;0.08681918929059884;0.1646315749381379;0.022832401864441194;0.0;0.0;0.1852885862448199;0.08754402520404418;0.0911323267742077;0.02712819916588645;0.0;0.04563025378868146;0.014456656913780843;0.02445833433105317;0.009659526511305049;0.054956576151036135;0.003373377541445338;0.006887601142338338;0.12611445078097602;0.10020662363363919;0.001658490699167167;0.16387164173966037;0.03408512185235349;0.1147918111657027;0.0;0.01987107078088747;0.0;0.032456683131298174;0.06556963537908778;0.022660248681846018;0.04542394162424693;0.07150309535622681;0.029838903171325374;0.09472617085553485;0.09258054031659546;0.1400647132874878;0.0;0.002785875015021361;0.07897446507886673;0.3027110724553097;0.15624592761108552;0.17155796941222112;0.04483901837581819;0.0;0.06684329685549698;0.15104158956598907;0.0;0.0;0.035887197758198826;0.0;0.12068645835123572;0.08595362958855673;0.08187544992655574;0.18577701296317206;0.03097814911567444;0.013368550781813524;0.0;0.06763108059920177
87;ser partir;0.0;0.21797728462670068;0.06552047402957348;0.029317177478975068;0.0;0.02352266095516071;0.10055243637470726;0.07846334563543879;0.0;0.08613298546221596;0.025785232086783117;0.058452230226875936;0.01814324166695386;0.0018387893058143042;0.028776401043130343;0.069013522278085;0.04952913591109611;0.05279041526816574;0.06295800170062986;0.06495486262566522;0.3383675943772664;0.12874079173728273;0.11478417460220114;0.1406759391008679;0.0;0.01849803943375729;0.0;0.06727688645207307;0.023455397367762473;0.029552169617487533;0.06921780712537268;0.05494587263713515;0.0;0.017328791097653933;0.00976024523026248;0.0;0.02445569231207088;0.0;0.00204974725689468;0.002615672529727399;0.0798231725125382;0.15222002977150148;0.001679566309747982;0.0;0.0483255717369183;0.13285777330345946;0.0003821094296213549;0.050308966216928;0.056905020019972594;0.029881030078551953;0.07378097218183421;0.03059761125031871;0.10733607657542453;0.10861760339987693;0.05036347858483312;0.11806759765205141;0.1562617108556417;0.0;0.0;0.0018808513952869655;0.2970613259159994;0.3065578354698824;0.17801038661568427;0.03158874136019479;0.06811322909198064;0.0;0.16923180438598884;0.11472073614878059;0.004184547063149927;0.0;0.0;0.0;0.12222010626368146;0.03481836118345238;0.04145794949623655;0.2479998436750111;0.0;0.0108307475053381;0.0;0.10273577463230046
88;sitiar web;0.0;0.0;0.018632835411477217;0.0;0.0;0.0;0.0;0.013945970960915694;0.0;0.0;0.0;0.0;0.0;0.07843775323456419;0.04091743476468858;0.017841995481976562;0.010060849039640773;0.0;0.014920095599861044;0.0;0.14433841760126834;0.0;0.054404231778495266;0.05000710957994513;0.07902198115724139;0.0;0.0;0.0;0.0;0.0;0.06561429979522183;0.0;0.0;0.00821332357518047;0.0;0.0;0.07882056451362848;0.05275752876330709;0.0;0.0;0.0;0.02404923213418716;0.00047763822035339505;0.0;0.009816369154353494;0.0;0.0;0.0429208747857264;0.040456891064325366;0.004248811715920694;0.10490985692063112;0.1413978496249294;0.0;0.2574073164297625;0.0;0.05246294543476928;0.02962533246401553;0.0;0.0006788074133493989;0.0;0.0649837365857893;0.02564102728736288;0.056247697710258664;0.0;0.0;0.0;0.02406322912200064;0.0;0.003966697832703928;0.0;0.0;0.0;0.07447967844229691;0.03713141595265745;0.0589494475507032;0.4255919206404237;0.0;0.0;0.0;0.21912144348157261
89;sonar radiar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8355735052402704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90;tener citar;0.0;0.0;0.017077996808110858;0.0;0.0;0.0;0.01638070210961773;0.01278223320803985;0.0;0.0;0.0;0.0;0.02364529773831972;0.0;0.0;0.0;0.009221309800226934;0.0;0.0;0.024186527799619967;0.014699325623862357;0.0671129097561351;0.14959322231042102;0.022917104104915337;0.07242790011136437;0.003013461279517626;0.0;0.2630371198710068;0.030568399215092412;0.0;0.0;0.0;0.0;0.022583859735246806;0.038160309282919636;0.00461150679670788;0.0021248026739304642;0.0241775577341437;0.0;0.0;0.0;0.022042416012121258;0.0;0.018023393907677293;0.0;0.0;0.0;0.01311309750421301;0.0;0.0;0.0;0.0;0.0;0.18874213103021661;0.0;0.009617022797584533;0.08145963651050718;0.0;0.0031108176996406875;0.00490246363461036;0.2531346459786486;0.04700276393796042;0.025777021605839036;0.0;0.0;0.20724720406005034;0.022055245005021314;0.049836848577761446;0.0018178460612583505;0.0;0.015788188720689177;0.10011205489859572;0.04550975674992838;0.0;0.24313654078692196;0.05572541546566089;0.04088551586707666;0.007057621074373307;0.933793373739081;0.022315177777576554
91;tener contar;0.0;0.0;0.028665154281585507;0.04809840519217671;0.0;0.07718358826533722;0.04124213382478318;0.0750917346343442;0.0;0.0;0.014101272672808121;0.0;0.019844133809096796;0.2031283798019099;0.06294826066107134;0.006862127286156046;0.038694565743252606;0.03464364583735877;0.02295339559552921;0.05074589241218041;0.0;0.09856698606422959;0.041848319460308744;0.0;0.12156911342186771;0.020232193147601878;0.0;0.0;0.0;0.0;0.02523561209516319;0.060096936858580884;0.0;0.006317776716422629;0.005337624221577315;0.034831543697761924;0.024965139650366168;0.14203580234609617;0.002989209211694769;0.0009536288430608015;0.017461286637553485;0.03699785535890616;0.0007348088991747569;0.015125994367090768;0.01510171318967452;0.0;0.008776559701766617;0.0165075989572099;0.062239750338686804;0.0032682316099688813;0.008069778881953146;0.10039822591284354;0.03354246178754823;0.11880028362387166;0.033050971589581625;0.016142024461051546;0.068364371844436;0.0;0.0;0.0;0.012496547049128646;0.19723353609345531;0.0;0.05182518278040718;0.024832902099900977;0.0;0.05552908293847834;0.0;0.0015256132903536757;0.0;0.0;0.0;0.03819371244801254;0.028561883993271062;0.04534454825416108;0.03741370020563484;0.051469280913644;0.029615270343328264;0.0;0.01872784088797354
92;tener dudar;0.0;0.0;0.0;0.04168636985503545;0.0;0.0;0.017872056644722353;0.013945970960915694;0.0;0.0;0.0;0.08311377484536821;0.025798045635202462;0.044448060166253044;0.04091743476468858;0.017841995481976562;0.010060849039640773;0.0;0.029840191199722088;0.05277710222447205;0.032075203911392965;0.2928923843989681;0.08160634766774291;0.025003554789972564;0.0;0.10192232665231428;0.0;0.0;0.10005434907271515;0.0;0.0;0.03906402603732786;0.0;0.00821332357518047;0.0;0.0;0.009273007589838645;0.0;0.0;0.0012397497743665755;0.0;0.0;0.0;0.019664304661216346;0.10798006069788844;0.023613964373004198;0.0;0.014306958261908797;0.0;0.0;0.11540084261269423;0.16315136495184163;0.0;0.025740731642976255;0.0;0.0;0.0444379986960233;0.0;0.0;0.0013372001271698308;0.0;0.17948719101154015;0.028123848855129332;0.0449163278607055;0.03228361327285966;0.0;0.1203161456100032;0.0;0.0;0.0;0.0;0.0;0.0;0.198034218414173;0.0;0.0;0.0;0.0;0.03745621623006115;0.0
93;tener mas;0.0;0.0;0.06635558907335508;0.1484542511633408;0.0;0.055585781043219616;0.07637554803167139;0.009932928594876683;0.0;0.0;0.0522277742905032;0.059197254397229414;0.07349797182282695;0.005586678792068322;0.0;0.09530885350826215;0.06449197826038025;0.021385309886281227;0.06376045582089297;0.00939753835192568;0.022845358778594234;0.1043053634763592;0.019374533011340508;0.0;0.056282900520899376;0.014050359694914897;0.0;0.0;0.09501742668009404;0.1197153501959703;0.0;0.0;0.0;0.005849887170102653;0.014826971981204246;0.0035835496803232067;0.0016511600825025838;0.037576212335212966;0.002075873056433465;0.0017660076905092184;0.1455130580479165;0.034257823455959645;0.0017009738333209371;0.028011550377549002;0.02796658451230306;0.0504566851493598;0.00038697974440118335;0.025475098726308074;0.08644548548943684;0.0030261889620731485;0.014944274882140389;0.015493802119288722;0.015529166799657339;0.0733346857256837;0.0;0.0224198383464693;0.04220090702744828;0.0;0.0;0.0019048244711626493;0.011571062659314086;0.01826265764201312;0.02003103141932555;0.07997841789482035;0.13796278207775914;0.0;0.1028332859580093;0.03872765034557667;0.012713648191334624;0.0;0.024537645128615487;0.15559188705282864;0.017682558157478913;0.01763107563792959;0.1889386509489422;0.06928574232453744;0.12708668448231117;0.0027421986847084435;0.005335590075300569;0.0
94;trabajar equipar;0.0;0.0;0.039813353444013044;0.17814510139600892;0.0;0.04764495517990253;0.08910480603694995;0.059597571569260106;0.35996576295851174;0.04361541238554188;0.0;0.0;0.1469959436456539;0.0018622262640227737;0.11657272453591579;0.0;0.06449197826038025;0.032077964829421844;0.08501394109452395;0.02819261505577704;0.03426803816789135;0.06519085217272451;0.019374533011340508;0.01780862193409996;0.056282900520899376;0.0046834532316382994;0.0;0.0;0.02375435667002351;0.029928837548992573;0.04673336524902506;0.13911551312727807;0.0;0.046799097360821225;0.004942323993734749;0.0035835496803232067;0.0;0.037576212335212966;0.005535661483822573;0.005298023071527655;0.09700870536527767;0.05138673518393947;0.0;0.056023100755098004;0.05593316902460612;0.1513700554480794;0.0007739594888023667;0.01019003949052323;0.02881516182981228;0.0;0.014944274882140389;0.030987604238577444;0.015529166799657339;0.018333671431420926;0.020402161851097094;0.029893117795292398;0.09495204081175863;0.1436525464949877;0.0;0.006666885649069272;0.05785531329657043;0.14610126113610497;0.12018618851595331;0.01599568357896407;0.09197518805183942;0.0;0.017138880993001548;0.058091475518365;0.005650510307259832;0.0;0.0;0.0;0.07073023262991565;0.052893226913788775;0.02099318343877135;0.01732143558113436;0.047657506680866685;0.005484397369416887;0.0;0.0867043590267266
95;transportar publicar;0.0;0.0;0.031444458137029674;0.1055238198731674;0.0;0.056444747892257306;0.0;0.0;0.0;0.05167096803896678;0.0309369957603054;0.03506535044212702;0.02176817290764101;0.008824681781666916;0.10357735707849161;0.0;0.0;0.0;0.01258945058896746;0.0;0.013532393008838977;0.015446257434293911;0.0;0.0;0.0666780799467983;0.005548464384672391;0.0;0.0;0.08442501426559096;0.0;0.027682395855738895;0.0;0.0;0.013860666056576623;0.01756544197228372;0.004245413968833886;0.0019561213613215906;0.0;0.0008197589222495605;0.0;0.07661716260790444;0.040585077706710875;0.01329989410803205;0.48118464905356567;0.008282969341895409;0.07970105437832263;0.0027507181857543703;0.06036045242176533;0.13654873124065153;0.0250957799572916;0.6904719959086463;0.2019097565177559;0.09198664388220586;0.04343962369063357;0.012085171219008385;0.0531213480408698;0.0;0.0;0.001718315877922389;0.0033849545029836893;0.0;0.0;0.1661146620773503;0.0;0.02724064007577713;0.0;0.0;0.0;0.0;0.0;0.11627851787662948;0.0;0.04189688219961158;0.0;0.024870522853533816;0.09234279418835145;0.07527949012629942;0.055227381752272924;0.025284190993115494;0.08217458772613513
96;ultimar dia;0.0;0.0;0.09963931733381488;0.018576531441917895;0.0;0.0;0.015928507248146425;0.012429375306337956;0.0;0.0;0.049015650460293485;0.0;0.0229925612399892;0.11185249427185764;0.0;0.0795085758750611;0.017933504804300004;0.04014013189766046;0.053190263578445876;0.10583482707489972;0.15722900306305737;0.16315058755435452;0.024243941742135813;0.06685340891963552;0.0;0.03516328385310605;0.0;0.0;0.0;0.0;0.05847887966373888;0.06963178712407489;0.0;0.01464028306303149;0.0;0.0;0.002066146772348095;0.0;0.0;0.0;0.020231656680268426;0.04286785521965955;0.0;0.0;0.06124201441037947;0.021045994322312207;0.000968479020697673;0.0;0.0;0.0;0.0;0.0;0.09716059090932207;0.390005160450847;0.0;0.1496246657187902;0.013201819249525713;0.0;0.0;0.0011917823640144281;0.10135455558591708;0.0;0.12532719072009785;0.02001588480027122;0.028772836738124044;0.0;0.10723201227005452;0.048461085396917354;0.017676638015269905;0.0;0.0;0.0;0.04425344441292277;0.02206230056574563;0.05253881639094316;0.010837419278012432;0.019878428637395387;0.010294189560881675;0.0066765859527963415;0.0
97;unidad hospitalario;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02732072643656134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9522554337430811;0.012656602075977954;0.0960107123246383;0.0;0.0;0.0;0.0;0.0;0.0;0.053592915573023175;0.0;0.0;0.10414598910327183;0.22087624386006321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0408987845207982;0.0
98;usar tapaboca;0.0;0.0;0.06122505723665435;0.30819589337859266;0.0;0.20148840408736157;0.07340654728908384;0.3207724407009952;0.0;0.05030390350300876;0.16565170726512715;0.0;0.1483457495880264;0.01073900774548486;0.06722466629802419;0.02931323039346107;0.10744055562505818;0.09865912126586118;0.12256370097531841;0.0;0.0;0.0;0.02234564768993005;0.0;0.0;0.013504170116667604;0.0;0.0;0.2191769927826753;0.034518471193472414;0.0;0.0;0.0;0.026987905752864683;0.0;0.008266185160591223;0.03046988866193127;0.13001574828253015;0.008778775164115665;0.013239380102928303;0.01864752345841392;0.11853394140482527;0.0003923641616232135;0.1615358253071332;0.024191477708267354;0.07759239473724722;0.005802207947105838;0.04701079138649171;0.06646802315187827;0.020941558390097047;0.0689440104290132;0.035739601396582284;0.03582117721445841;0.0;0.0;0.02585795532011763;0.036504361166236184;0.0;0.0;0.005492330643381644;0.0;0.021063264508691167;0.0;0.018448646458003065;0.29171924581876585;0.0;0.09883577484037462;0.15633308451412958;0.0;0.0;0.0;0.08972607209316527;0.02039420586872684;0.0;0.0;0.01997770458535903;0.27482929613007806;0.015813595524707;0.01846143325943906;0.0
99;vez mas;0.0;0.0;0.06309125345972065;0.15526621660553316;0.0;0.060401441894300655;0.072618284703408;0.009444282302789682;0.0;0.08293954061727773;0.08690228863877479;0.11257014016306503;0.10482340448948083;0.0017706148172827749;0.0;0.03020672469653211;0.027253032091464804;0.030499902687740978;0.030311893354275078;0.053611382161343854;0.02172149085264184;0.012396763061323183;0.0552642327474889;0.016932534182923974;0.10702817326470498;0.008906105394600164;0.0;0.06478254557823777;0.13551462582459586;0.1138260033210385;0.04443433677745604;0.052908713321431836;0.0;0.011124208806335993;0.018796753679577376;0.003407258443849133;0.0;0.03572766619367054;0.0;0.0008395648382426408;0.1383546036619633;0.06514504815107446;0.000970377079716077;0.11985090211800965;0.05318156003160011;0.04797448950346006;0.0011038273103477023;0.019377489469664572;0.054795223850030196;0.00863195056314398;0.04973184122613867;0.014731590966394176;0.07382607948008393;0.05229526226562361;0.029097728973157776;0.07105634573747589;0.10031212738370404;0.0;0.0;0.004527793558337128;0.04400731617227024;0.13891387034380473;0.2666385842065067;0.0456263477290333;0.021862626729788854;0.0;0.03259148173788569;0.055233689534828066;0.0013431339505478256;0.0;0.046661051758661864;0.0;0.08406336030688072;0.03352744440593897;0.11976259505113286;0.041173286900047845;0.030208676970545772;0.005214594721255341;0.01521932382029583;0.11541456379083172
